sep=;
eventid;year;month;day;country;country_txt;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;gname;gsubname;gname2;gsubname2;gname3;gsubname3;motive;guncertain1;individual;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;adatforras
201011150021;2010;11;15;153;Pakistan;South Asia;Federally Administered Tribal Areas;Mohmand district;34.565494;71.477429;3;0;N/A;11/15/2010: On Monday, in the Safi sub-district of Mohmand Agency, Federally Administered Tribal Areas, Pakistan, unidentified militants blew up a government-run school. There were no casualties reported in the incident and no group claimed responsibility.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;8;Educational Institution;49;School/University/Educational Building;Pakistani Government;A government-run school was targeted in the attack.;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;0;N/A;N/A;N/A;Explosives;16;Unknown Explosive Type;N/A;N/A;N/A;N/A;Unknown explosives were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the school.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Jane’s Intelligence, “Unidentified Militants Destroy Government School in Pakistan's Mohmand,” Terrorism Watch Report, Dawn, November 16, 2010.;Daily Times, “Militants Blow up School in Mohmand,” Daily Times, November 16, 2010, http://www.dailytimes.com.pk/default.asp?page=2010\11\16\story_16-11-2010_pg7_9.;"South Asia Terrorism Portal, ""U.S. drone Strike Kills Seven Militants in FATA,"" Dawn, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2010%2F11%2F16#1 (November 16, 2010).";ISVG;-9;-9;0;-9;GTD
201011250010;2010;11;25;153;Pakistan;South Asia;Federally Administered Tribal Areas;Landi Kotal;34.110325;71.163803;1;0;In the Khuga Khel area of Landi Kotal, Federally Administered Tribal Areas, Pakistan.;11/25/2010: On Thursday night, at the Khuga Khel Shinwari area of Landi Kotal, Federally Administered Tribal Areas, Pakistan, unidentified militants blew up the Meera Khan Kali Government Girls’ Primary School. The attack also caused damage to an adjacent house. No casualties were reported. No group claimed responsibility.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;8;Educational Institution;49;School/University/Educational Building;Meera Khan Kali;A government girls' primary school was targeted in the attack.;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;0;N/A;N/A;N/A;Explosives;16;Unknown Explosive Type;N/A;N/A;N/A;N/A;Unknown explosives were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the school.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"South Asia Terrorism Portal, ""US drone Attack Kills Four Militants in FATA,"" Daily Times, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2010%2F11%2F27#1 (November 27, 2010).";Daily Times, “Girls’ School Bombed in Landi Kotal,” Daily Times, November 27, 2010, http://www.dailytimes.com.pk/default.asp?page=2010\11\27\story_27-11-2010_pg7_11.;N/A;ISVG;-9;-9;0;-9;GTD
201011250011;2010;11;25;153;Pakistan;South Asia;Federally Administered Tribal Areas;Safi;34.574856;71.276081;1;0;At a school in Qandaro village, Safi tehsil of Mohmand, Federally Administered Tribal Areas, Pakistan.;11/25/2010: On Thursday, in Qandaro village of Safi tehsil in Mohmand, Federally Administered Tribal Areas, Pakistan, unidentified militants blew up Malak Yousaf Khan Kamal Khel Government Primary School for Boys, destroying it completely, but causing no casualties. The Taliban claimed responsibility for the attack.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;8;Educational Institution;49;School/University/Educational Building;Malak Yousaf Khan Kamal Khel;A Government-run primary school was targeted in the attack.;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Tehrik-i-Taliban Pakistan (TTP);N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;1;10;Unknown;N/A;Explosives;16;Unknown Explosive Type;N/A;N/A;N/A;N/A;Unknown explosives were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the school.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"South Asia Terrorism Portal, ""US drone Attack Kills Four Militants in FATA,"" Daily Times, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2010%2F11%2F27#1 (November 27, 2010).";Nation, “Militants Blow up Schools in Mohmand, Khyber,” LexisNexis Academic, Nation, November 26, 2010.;N/A;ISVG;0;0;0;0;GTD
201012050008;2010;12;5;153;Pakistan;South Asia;Federally Administered Tribal Areas;Bajaur district;34.856902;71.429936;3;0;N/A;12/05/2010: On Sunday night, in Bajaur, Federally Administered Tribal Areas, Pakistan, unidentified militants destroyed a government girls' primary school with unknown explosives. No casualties were reported and no group claimed responsibility, although the Taliban was suspected to be responsible.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;8;Educational Institution;49;School/University/Educational Building;N/A;A girls' primary school;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Tehrik-i-Taliban Pakistan (TTP);N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;1;0;-99;0;0;N/A;N/A;N/A;Explosives;16;Unknown Explosive Type;N/A;N/A;N/A;N/A;Unknown explosives were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the school.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Lu Hui, “Two Schools Destroyed by Militants in NW Pakistan,” Xinhua News Agency, December 6, 2010, http://news.xinhuanet.com/english2010/world/2010-12/06/c_13636919.htm.;Jane’s Intelligence, “Unidentified Militants Destroy Three Schools in Pakistan's Bajaur Agency,” Terrorism Watch Report, Dawn, December 7, 2010.;"South Asia Terrorism Portal, ""Eight Militants Killed in drone Attack in FATA,"" Dawn, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2010%2F12%2F07#1 (December 7, 2010).";ISVG;0;0;0;0;GTD
201101110017;2011;1;11;153;Pakistan;South Asia;Federally Administered Tribal Areas;Bajaur district;34.856902;71.429936;3;0;In Katkot area of Loe Mamond tehsil in Bajaur, Federally Administered Tribal Areas, Pakistan.;01/11/2011: On Tuesday, in Katkot area of Loe Mamond tehsil in Bajaur, Federally Administered Tribal Areas, Pakistan, a remote controlled roadside bomb injured six pro-government tribal elders, Malak Raidi, Malak Abdul Khaliq, Malak Rahmat Gul, Malak Jumma Gul, Malak Hussian Gul, Malak Bakht Munir and a driver, as they were going to Bajaur Scouts Fort. The vehicle was partially damaged and no group claimed responsibility.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;N/A;Tribal elders;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-detonated roadside bomb was used in the attack.;0;0;0;7;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the vehicle.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"South Asia Terrorism Portal, ""US drone Strike Kills Three Militants in FATA,"" Dawn, http://www.satp.org/satporgtp/page_view.asp?date1=1/12/2011 (January 12, 2011).";Right Vision News, “Pakistan: Girl Killed as Shell Hits Hous,” LexisNexis Academic, Hindustan Times, January 13, 2011.;N/A;ISVG;-9;-9;0;-9;GTD
PAK5536;2011;1;18;N/A;Pakistan;South Asia;FATA;Miranshah;33.0001;70.0698;N/A;N/A;N/A;A US drone strike killed at least 5 suspected militants in Dashgah, North Waziristan.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Pakistan);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Express Tribune (Pakistan);N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
PAK5562;2011;1;23;N/A;Pakistan;South Asia;FATA;Razmak;32.6893;69.8343;N/A;N/A;N/A;6 suspected militants were killed when a US drone hit a militant compound near Razmak.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Pakistan);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;6;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Al Jazeera;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
PAK5561;2011;1;23;N/A;Pakistan;South Asia;FATA;Miranshah;33.0001;70.0698;N/A;N/A;N/A;6 people were killed in two drone strikes in Doga Mada Khel and Mando Khel villages in North Waziristan. The missiles hit two vehicles and a house.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Pakistan);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;6;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Al Jazeera;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
201103010009;2011;3;1;153;Pakistan;South Asia;Federally Administered Tribal Areas;Miran Shah;33.006516;70.068253;1;0;N/A;"03/01/2011: On Tuesday, in the Miranshah area of Waziristan, Federally Administered Tribal Areas, Pakistan, militants shot and killed four tribesmen accused of spying for U.S. forces in Afghanistan. The Tehrik-e-Taliban Pakistan (TTP) left a note attached to the body saying ""US spies will face the same fate."" The Taliban claimed that the alleged spies passed on information about the hideouts of its militants in Pakistan's tribal belt to the U.S. authorities in Afghanistan for drone strikes.";1;1;1;0;0;1;0;2;Armed Assault;N/A;N/A;N/A;N/A;14;Private Citizens & Property;113;Alleged Informant;N/A;Civilians believed to be U.S. spies;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Tehrik-i-Taliban Pakistan (TTP);N/A;N/A;N/A;N/A;N/A;"The Tehrik-e-Taliban Pakistan (TTP) left a note attached to the body saying ""US spies will face the same fate."" The Taliban claimed that the alleged spies passed on information about the hideouts of its militants in Pakistan's tribal belt to the U.S. authorities in Afghanistan for drone strikes.";0;0;-99;0;1;5;Note left at scene;N/A;Firearms;5;Unknown Gun Type;N/A;N/A;N/A;N/A;Unknown firearms were used in the attack.;4;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Jane’s Intelligence, “TTP Militants Kill Four Tribesmen in Pakistan's North Waziristan,” Terrorism Watch Report, News, March 2, 2011.;"Press TV, ""Militants Kill Four US Spies in Pakistan,"" http://www.presstv.ir/detail/167591.html (March 1, 2011).";Xiong Tong, “Militants Kill Four on Spying Charges in NW Pakistan,” Xinhua News Agency, March 1, 2011, http://news.xinhuanet.com/english2010/world/2011-03/01/c_13755653.htm.;ISVG;0;0;0;0;GTD
201103010022;2011;3;1;153;Pakistan;South Asia;Khyber Pakhtunkhwa;Bara;33.915234;71.458679;1;0;N/A;03/01/2011: On Tuesday, in Bara tehsil of Khyber, Federally Administered Tribal Areas, Pakistan, unidentified militants beheaded Aqal Mohammad for his alleged involvement in the January 2011 drone attacks in Tirah valley in which At least 26 militants, including an important Taliban commander from Swat, were killed in the three consecutive attacks. Locals found his head in the Qambarkhel area while his torso was dumped at the Nara Baba area. No group claimed responsibility.;1;1;1;0;0;1;0;2;Armed Assault;N/A;N/A;N/A;N/A;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;N/A;A man was targeted for his involvement with drone attacks.;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack was punishment for Aqal Mohammad's alleged involvement in the January 2011 drone attacks in Tirah valley in which At least 26 militants, including an important Taliban commander from Swat, were killed in the three consecutive attacks.;0;0;-99;0;0;N/A;N/A;N/A;Melee;23;Knife or Other Sharp Object;N/A;N/A;N/A;N/A;Unknown sharp weapons were used in the attack.;1;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"South Asia Terrorism Portal, ""Nine Persons Killed in Separate Incidents in FATA,"" Daily Times, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F3%2F2#1 (March 2, 2011).";Right Vision News, “Five Killed, Three Others Injured in Bombing in Assam,” LexisNexis Academic, Hindustan Times, March 3, 2011.;N/A;ISVG;-9;-9;0;-9;GTD
201103110004;2011;3;11;153;Pakistan;South Asia;Khyber Pakhtunkhwa;Bara;33.915234;71.458679;1;0;N/A;03/11/2011: On Friday, in Bara tehsil, Khyber, Federally Administered Tribal Areas, Pakistan, unidentified militants attacked and blew up an under-construction room at a technical college, causing no casualties. The amount of damage caused by the attack is unknown and no group claimed responsibility.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;8;Educational Institution;49;School/University/Educational Building;N/A;The target of the attack was an under-construction room at a technical college.;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;0;N/A;N/A;N/A;Explosives;16;Unknown Explosive Type;N/A;N/A;N/A;N/A;Unknown explosives were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the school.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Jane’s Intelligence, “Bomb Attack at Technical College in Pakistan's Khyber,” Terrorism Watch Report, Express Tribune, March 14, 2011.;"South Asia Terrorism Portal, ""Three drone Strikes Kill 16 Militants in FATA,"" Express Tribune, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F3%2F12#1 (March 12, 2011).";N/A;ISVG;-9;-9;0;-9;GTD
201103110003;2011;3;11;153;Pakistan;South Asia;Federally Administered Tribal Areas;Ali Masjid;34.023849;71.26664;1;1;The bombing took place inside the Government girls’ primary school in Ali Masjid area of Jamrud in Khyber.;03/11/2011: On Friday night at 0400, in Ali Masjid area of Jamrud, Khyber, Federally Administered Tribal Areas, Pakistan, unidentified militants detonated the explosives which were placed inside the Government girls’ primary school, causing no casualties but completely damaging the building. No group claimed responsibility for the attack.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;8;Educational Institution;49;School/University/Educational Building;Pakistani Government;The target of the attack was the Government girls’ primary school.;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;0;N/A;N/A;N/A;Explosives;16;Unknown Explosive Type;N/A;N/A;N/A;N/A;Unknown explosives were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the school.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"South Asia Terrorism Portal, ""Three drone Strikes Kill 16 Militants in FATA,"" Express Tribune, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F3%2F12#1 (March 13, 2011).";Daily Times, “Girls’ School Blown up in Jamrud,” Daily Times, March 12, 2011, http://www.dailytimes.com.pk/default.asp?page=2011\03\12\story_12-3-2011_pg7_7.;N/A;ISVG;-9;-9;0;-9;GTD
201103110002;2011;3;11;153;Pakistan;South Asia;Khyber Pakhtunkhwa;Jamrud;34.002579;71.382477;1;0;At a primary school in Sheen Tang area of Jamrud, Khyber.;03/11/2011: On Friday, Sheen Tang area of Jamrud, Khyber, Federally Administered Tribal Areas Pakistan, unidentified militants attacked and blew up a government run primary school, causing no casualties but destroying the school. No group claimed responsibility for the attack.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;8;Educational Institution;49;School/University/Educational Building;Pakistani Government;The target of the attack was a government run primary school.;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;0;N/A;N/A;N/A;Explosives;16;Unknown Explosive Type;N/A;N/A;N/A;N/A;Unknown explosives were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the school.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Jane’s Intelligence, “Militants Destroy School in Pakistan's Khyber,” Terrorism Watch Report, Express Tribune, March 14, 2011.;"South Asia Terrorism Portal, ""Three drone Strikes Kill 16 Militants in FATA,"" Express Tribune, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F3%2F12#1 (March 12, 2011).";Right Vision News, “Pakistan: Bridges, Girl's School Blown up Close Call at Friday Prayers,” LexisNexis Academic, Hindustan Times, March 13, 2011.;ISVG;-9;-9;0;-9;GTD
201103140004;2011;3;14;153;Pakistan;South Asia;Federally Administered Tribal Areas;Rehmatullah;34.06745;71.25035;2;0;The bombing attack took place at a Government primary school for boys at Rehmatullah village in Changai area of Landi Kotal in Khyber.;03/14/2011: On Monday, in Landi Kotal, Khyber, Federally Administered Tribal Areas, Pakistan, unidentified militants blew up a Government primary school for boys at Rehmatullah village in Changai area, causing no casualties. The administration and local sources confirmed that two blasts occurred inside the primary school building and four rooms of the old primary school were blown up completely, whereas the boundary walls and the veranda suffered slight damages. No group claimed responsibility for the bombing.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;8;Educational Institution;49;School/University/Educational Building;Pakistani Government;The target of the attack was a Government primary school for boys.;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;0;N/A;N/A;N/A;Explosives;16;Unknown Explosive Type;N/A;N/A;N/A;N/A;Unknown explosives were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);N/A;The attack caused an unknown amount of property damage to the school.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"South Asia Terrorism Portal, ""Five Militants Killed in drone Attack in FATA,"" Dawn, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F3%2F15#3 (March 15, 2011).";Sudhir Ahmad Afridi, “Boys’ School Bombed in Landikotal,” Daily Times, March 15, 2011, http://www.dailytimes.com.pk/default.asp?page=2011\03\15\story_15-3-2011_pg7_4.;N/A;ISVG;-9;-9;0;-9;GTD
PAK6176;2011;3;31;N/A;Pakistan;South Asia;FATA;Angoor Adda;32.5153;69.2912;N/A;N/A;N/A;American spy planes fired three missiles in Angoor Adda (South Waziristan), injuring five people on 31 March 2011. The drone was targeting unidentified armed persons.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Pakistan);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Balochistan Times;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
PAK6403;2011;4;13;N/A;Pakistan;South Asia;FATA;Angoor Adda;32.5153;69.2912;N/A;N/A;N/A;On 13 April 2011, consecutive American twin drone strikes in Angoor ada killed at least 6 suspected militants and injured four others. The drone fired around seven missiles which hit a vehicle, motorcycle and a house in Tehsil Barmal, South Waziristan agency.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Pakistan);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;6;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Frontier Star; Reuters";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
201104220007;2011;4;22;153;Pakistan;South Asia;Federally Administered Tribal Areas;Lakaro;34.574856;71.276081;1;0;In Gakizai area of Lakkaro tehsil, Mohmand.;04/22/2011: On Friday, in Gakizai area of Lakkaro tehsil, Mohmand, Pakistan, militants abducted a pro-government tribal elder, identified as Malak Sher Khan alias Sheray, from his house. On 04/23/2011 the militants shot and killed Khan. The Tehrik-e-Taliban Mohmand chapter spokesman, Sajjad Mohmand, told reporters that they had killed him for having close links with political authorities. He said the man was going to head a tribal lashkar (tribal militia) against the TTP.;1;1;1;0;0;1;0;6;Hostage Taking (Kidnapping);2;Armed Assault;N/A;N/A;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;N/A;A pro-government tribal elder;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Tehrik-i-Taliban Pakistan (TTP);N/A;N/A;N/A;N/A;N/A;The Tehrik-e-Taliban Mohmand chapter spokesman, Sajjad Mohmand, told reporters that they had killed him for having close links with political authorities. He said the man was going to head a tribal lashkar (tribal militia) against the TTP.;0;0;-99;0;1;8;Personal claim;N/A;Firearms;5;Unknown Gun Type;N/A;N/A;N/A;N/A;Unknown firearms were used in the attack.;1;0;0;0;0;0;0;N/A;N/A;N/A;N/A;1;1;0;N/A;1;N/A;N/A;0;4;Hostage(s) killed (not during rescue attempt);0;N/A;"South Asia Terrorism Portal, ""drone Attack Death Toll Increases to 25 in FATA,"" Dawn, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F4%2F23 (April 22, 2011).";Right Vision News, “Pakistan: Pro Government Elder, Girl Killed in Mohmand,” LexisNexis Academic, Hindustan Times, April 24, 2011.;N/A;ISVG;0;0;0;0;GTD
201105110015;2011;5;11;153;Pakistan;South Asia;Federally Administered Tribal Areas;Orakzai district;33.697271;71.144852;3;1;In Ustarzai village near Orakzai, Federally Administered Tribal Areas, Pakista.;05/11/2011: On Wednesday, in Ustarzai village near Orakzai, Federally Administered Tribal Areas, Pakistan, unidentified militants planted an improvised explosive device (IED) at the civilian residence of Zubair Hussain. Police defused the IED, which was filled with liquid and attached to non-electric fuse and cartridges of 12 bore, preventing any casualties or property damage from taking place. No group claimed responsibility for this incident.;1;1;1;0;0;0;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;76;House/Apartment/Residence;N/A;The civilian residence of Zubair Hussain;153;Pakistan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unknown;N/A;N/A;N/A;N/A;N/A;The specific motive for the attack is unknown.;0;0;-99;0;0;N/A;N/A;N/A;Explosives;17;Other Explosive Type;N/A;N/A;N/A;N/A;An improvised explosive device filled with liquid and attached to non-electric fuse and cartridges was used in the attack.;0;0;0;0;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"South Asia Terrorism Portal, “Eight Suspected Militants Killed in US drone Strike in FATA,"" Daily Times, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F5%2F13#1 (May 13, 2011).";"South Asia Terrorism Portal, “Bomb Neutralised in FATA,"" Dawn, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F5%2F12&image2.x=0&image2.y=0#1 (May 12, 2011).";Right Vision News, “Pakistan: Afghan Taliban Free Abducted Policemen,” LexisNexis Academic, Hindustan Times, May 13, 2011.;ISVG;-9;-9;0;-9;GTD
